txn_id,account_no,region,location,branch_code,txn_type,amount,status,device_type,customer_type,timestamp,fraud_type
TX00223,AC55143,West,Rajasthan,BR189,MANDATE,63725.2,Success,tablet,Corporate,2024-07-17 17:41:00,legit
TX00224,AC72065,North,Punjab,BR138,UPI,17745.68,Success,mobile,Corporate,2024-08-07 21:52:00,legit
TX00225,AC27575,West,Gujarat,BR132,UPI,40561.36,Success,mobile,Corporate,2024-08-03 18:37:00,signature_mismatch
TX00226,AC34966,South,Kerala,BR148,NEFT,71779.01,Failed,web,Individual,2024-08-13 15:15:00,incorrect_account
TX00227,AC53642,East,West Bengal,BR127,UPI,51285.6,Pending,mobile,Corporate,2024-07-23 01:57:00,legit
TX00228,AC36805,West,Gujarat,BR170,CHEQUE,28445.1,Success,ATM,Corporate,2024-08-18 13:46:00,legit
TX00229,AC50425,East,Bihar,BR165,MANDATE,35693.93,Success,ATM,Corporate,2024-07-19 11:44:00,amount_tampering
TX00230,AC64254,South,Karnataka,BR194,UPI,63591.95,Success,ATM,Corporate,2024-07-14 20:56:00,incorrect_account
TX00231,AC40149,West,Gujarat,BR163,CHEQUE,35392.67,Success,ATM,Corporate,2024-08-11 22:41:00,mandate_violation
TX00232,AC56160,North,Punjab,BR192,MANDATE,54329.17,Success,mobile,Individual,2024-07-07 18:22:00,legit
TX00233,AC97584,South,Tamil Nadu,BR152,UPI,50911.44,Success,web,Individual,2024-07-14 17:55:00,duplicate_payment
TX00234,AC76287,West,Rajasthan,BR107,MANDATE,36967.99,Success,mobile,Individual,2024-08-18 10:38:00,legit
TX00235,AC11553,South,Kerala,BR168,CHEQUE,92878.88,Success,ATM,Individual,2024-07-10 17:46:00,legit
TX00236,AC78732,North,Punjab,BR124,CHEQUE,62678.38,Success,tablet,Corporate,2024-07-08 04:37:00,amount_tampering
TX00237,AC63218,West,Gujarat,BR189,UPI,9497.15,Success,mobile,Individual,2024-07-09 12:15:00,amount_tampering
TX00238,AC59436,West,Maharashtra,BR181,NEFT,53729.09,Success,mobile,Corporate,2024-08-09 11:53:00,legit
TX00239,AC53420,South,Tamil Nadu,BR129,UPI,36764.27,Failed,ATM,Corporate,2024-07-05 05:42:00,legit
TX00240,AC99709,East,West Bengal,BR122,CHEQUE,67048.67,Success,web,Individual,2024-08-06 06:05:00,legit
TX00241,AC49226,North,Punjab,BR172,MANDATE,34149.59,Success,tablet,Corporate,2024-07-13 17:43:00,legit
TX00242,AC20279,East,West Bengal,BR112,MANDATE,47705.27,Success,mobile,Corporate,2024-08-25 02:00:00,legit
TX00243,AC88067,West,Rajasthan,BR103,CHEQUE,60099.75,Success,ATM,Corporate,2024-07-21 18:22:00,timing_anomaly
TX00244,AC59207,West,Gujarat,BR187,MANDATE,67315.1,Success,tablet,Individual,2024-07-07 16:34:00,signature_mismatch
TX00245,AC30214,West,Gujarat,BR194,MANDATE,25994.07,Success,mobile,Individual,2024-07-01 11:20:00,legit
TX00246,AC68292,East,Bihar,BR113,UPI,43309.98,Success,ATM,Corporate,2024-08-20 16:45:00,legit
TX00247,AC63483,South,Tamil Nadu,BR111,CHEQUE,40501.09,Success,tablet,Corporate,2024-07-02 02:57:00,unauthorized_device
TX00248,AC60829,South,Karnataka,BR173,UPI,36933.42,Success,web,Individual,2024-07-25 11:27:00,unauthorized_device
TX00249,AC74634,North,Delhi,BR121,MANDATE,85309.08,Success,tablet,Corporate,2024-07-08 00:02:00,timing_anomaly
TX00250,AC42321,West,Gujarat,BR158,NEFT,58099.63,Success,mobile,Corporate,2024-07-31 05:44:00,legit
TX00251,AC59792,East,Jharkhand,BR142,MANDATE,24782.32,Success,web,Corporate,2024-07-30 04:30:00,legit
TX00252,AC36326,West,Rajasthan,BR122,MANDATE,68357.24,Pending,tablet,Corporate,2024-08-22 10:01:00,legit
TX00253,AC52714,West,Rajasthan,BR150,CHEQUE,92443.12,Success,web,Individual,2024-08-20 01:42:00,duplicate_payment
TX00254,AC70505,North,Haryana,BR137,NEFT,70649.31,Success,ATM,Corporate,2024-07-13 16:02:00,legit
TX00255,AC41722,East,Odisha,BR191,MANDATE,19612.6,Success,mobile,Corporate,2024-08-24 10:12:00,fake_cheque
TX00256,AC62534,West,Maharashtra,BR146,NEFT,40315.32,Success,web,Corporate,2024-07-16 03:22:00,legit
TX00257,AC15806,West,Rajasthan,BR155,NEFT,75338.22,Success,tablet,Individual,2024-08-16 11:35:00,legit
TX00258,AC83137,North,Haryana,BR147,MANDATE,35846.61,Success,web,Corporate,2024-07-03 05:39:00,fake_cheque
TX00259,AC48722,West,Maharashtra,BR114,UPI,58876.39,Success,tablet,Corporate,2024-07-19 19:54:00,legit
TX00260,AC55652,West,Maharashtra,BR156,MANDATE,65492.68,Success,tablet,Individual,2024-07-11 11:24:00,duplicate_payment
TX00261,AC54967,South,Karnataka,BR194,UPI,31461.39,Success,web,Corporate,2024-08-20 23:00:00,amount_tampering
TX00262,AC70562,North,Haryana,BR180,UPI,48809.49,Success,ATM,Corporate,2024-07-03 15:46:00,legit
TX00263,AC35863,West,Goa,BR149,NEFT,500.0,Success,web,Corporate,2024-07-06 16:40:00,legit
TX00264,AC80371,North,Uttar Pradesh,BR141,UPI,29512.25,Success,tablet,Corporate,2024-08-18 00:48:00,legit
TX00265,AC51078,West,Goa,BR175,NEFT,44948.64,Success,ATM,Individual,2024-07-28 01:46:00,legit
TX00266,AC87354,South,Karnataka,BR140,NEFT,25044.34,Success,mobile,Individual,2024-08-03 23:29:00,legit
TX00267,AC76954,West,Goa,BR176,UPI,82648.23,Success,ATM,Individual,2024-08-14 07:08:00,legit
TX00268,AC94575,North,Punjab,BR162,CHEQUE,21397.17,Success,tablet,Corporate,2024-08-26 09:07:00,duplicate_payment
TX00269,AC57059,South,Andhra Pradesh,BR117,UPI,41199.11,Success,ATM,Corporate,2024-08-14 18:11:00,amount_tampering
TX00270,AC68176,West,Gujarat,BR110,NEFT,52614.81,Success,web,Corporate,2024-07-03 23:25:00,unauthorized_device
TX00271,AC80465,East,Odisha,BR199,MANDATE,78825.47,Success,ATM,Individual,2024-08-22 03:06:00,signature_mismatch
TX00272,AC81186,East,West Bengal,BR197,MANDATE,21282.76,Success,ATM,Individual,2024-08-29 11:58:00,legit
TX00273,AC49021,South,Andhra Pradesh,BR133,CHEQUE,73263.28,Failed,mobile,Corporate,2024-07-11 16:26:00,legit
TX00274,AC41056,North,Uttar Pradesh,BR190,MANDATE,50204.66,Success,web,Individual,2024-07-19 20:04:00,legit
TX00275,AC84720,East,Bihar,BR176,UPI,30369.83,Success,tablet,Corporate,2024-08-22 03:09:00,unauthorized_device
TX00276,AC77425,South,Karnataka,BR196,MANDATE,59242.07,Failed,tablet,Individual,2024-07-13 01:52:00,unauthorized_device
TX00277,AC52217,North,Haryana,BR162,UPI,53981.19,Success,tablet,Corporate,2024-08-04 03:34:00,fake_cheque
TX00278,AC93050,South,Andhra Pradesh,BR165,CHEQUE,37995.66,Success,tablet,Corporate,2024-08-14 10:08:00,timing_anomaly
TX00279,AC10324,South,Andhra Pradesh,BR181,CHEQUE,51396.04,Failed,ATM,Individual,2024-08-09 02:34:00,legit
TX00280,AC74843,East,Bihar,BR136,CHEQUE,42293.73,Success,web,Corporate,2024-08-01 06:54:00,legit
TX00281,AC16345,South,Tamil Nadu,BR180,MANDATE,52270.35,Success,web,Corporate,2024-08-11 13:16:00,duplicate_payment
TX00282,AC66072,North,Punjab,BR183,CHEQUE,63242.61,Success,tablet,Individual,2024-08-29 13:58:00,timing_anomaly
TX00283,AC20803,East,Odisha,BR106,MANDATE,81720.34,Success,web,Corporate,2024-08-29 15:55:00,signature_mismatch
TX00284,AC22475,South,Karnataka,BR161,NEFT,25243.69,Success,web,Corporate,2024-07-01 20:17:00,duplicate_payment
TX00285,AC55032,South,Andhra Pradesh,BR188,UPI,92660.67,Success,web,Corporate,2024-07-09 03:08:00,legit
TX00286,AC23425,South,Kerala,BR147,CHEQUE,10958.24,Success,web,Individual,2024-07-07 05:26:00,legit
TX00287,AC11110,North,Haryana,BR144,UPI,46964.3,Success,web,Corporate,2024-08-26 01:50:00,legit
TX00288,AC38474,South,Tamil Nadu,BR117,NEFT,61766.34,Success,ATM,Corporate,2024-08-09 02:00:00,timing_anomaly
TX00289,AC28327,North,Uttar Pradesh,BR182,NEFT,55619.84,Success,tablet,Individual,2024-08-29 22:18:00,legit
TX00290,AC36928,North,Haryana,BR137,NEFT,37546.01,Success,web,Corporate,2024-08-05 02:58:00,signature_mismatch
TX00291,AC75481,South,Tamil Nadu,BR146,CHEQUE,45837.55,Success,ATM,Corporate,2024-08-19 17:32:00,legit
TX00292,AC71736,South,Tamil Nadu,BR175,NEFT,40139.98,Success,web,Individual,2024-07-06 12:05:00,legit
TX00293,AC62163,East,Jharkhand,BR154,MANDATE,38212.7,Success,web,Corporate,2024-07-08 14:37:00,timing_anomaly
TX00294,AC77017,North,Punjab,BR168,CHEQUE,66992.04,Success,mobile,Corporate,2024-08-09 19:42:00,legit
TX00295,AC41278,South,Karnataka,BR111,MANDATE,57140.31,Success,mobile,Corporate,2024-08-29 21:32:00,legit
TX00296,AC25655,South,Karnataka,BR189,NEFT,36141.81,Success,tablet,Corporate,2024-07-16 04:44:00,amount_tampering
TX00297,AC45227,South,Tamil Nadu,BR142,MANDATE,67992.0,Success,mobile,Corporate,2024-08-22 11:42:00,legit
TX00298,AC75031,West,Rajasthan,BR107,MANDATE,56145.99,Failed,web,Corporate,2024-07-15 07:38:00,unauthorized_device
TX00299,AC23487,South,Karnataka,BR194,NEFT,66257.24,Success,mobile,Individual,2024-07-05 04:26:00,fake_cheque
TX00300,AC60197,North,Punjab,BR104,MANDATE,62592.58,Success,web,Corporate,2024-07-30 02:54:00,unauthorized_device
TX00301,AC20208,East,West Bengal,BR164,NEFT,33420.1,Success,mobile,Corporate,2024-07-07 06:34:00,legit
TX00302,AC47002,East,Bihar,BR111,MANDATE,38796.38,Success,web,Corporate,2024-08-21 07:39:00,legit
TX00303,AC91620,North,Haryana,BR147,MANDATE,64945.87,Pending,web,Individual,2024-07-14 16:55:00,duplicate_payment
TX00304,AC63744,South,Karnataka,BR169,CHEQUE,62207.41,Success,mobile,Corporate,2024-07-01 03:11:00,legit
TX00305,AC59319,East,West Bengal,BR126,UPI,49581.97,Success,mobile,Individual,2024-07-26 11:17:00,signature_mismatch
TX00306,AC40339,West,Rajasthan,BR158,NEFT,52346.55,Success,web,Corporate,2024-07-07 19:28:00,legit
TX00307,AC18163,West,Gujarat,BR130,CHEQUE,75553.3,Success,tablet,Corporate,2024-07-30 16:42:00,timing_anomaly
TX00308,AC45645,North,Delhi,BR125,UPI,38168.57,Success,mobile,Individual,2024-07-10 14:48:00,mandate_violation
TX00309,AC71086,East,Jharkhand,BR115,CHEQUE,60941.95,Pending,web,Corporate,2024-07-29 01:30:00,fake_cheque
TX00310,AC25717,South,Karnataka,BR187,CHEQUE,45956.15,Success,mobile,Individual,2024-07-30 20:04:00,mandate_violation
TX00311,AC42534,East,Jharkhand,BR165,NEFT,45646.38,Success,tablet,Individual,2024-07-03 19:53:00,legit
TX00312,AC69270,North,Delhi,BR159,NEFT,71975.54,Success,web,Individual,2024-07-02 02:07:00,signature_mismatch
TX00313,AC39135,North,Punjab,BR151,CHEQUE,66508.33,Success,mobile,Corporate,2024-07-07 19:48:00,duplicate_payment
TX00314,AC18450,North,Haryana,BR116,NEFT,66270.19,Failed,tablet,Individual,2024-07-04 21:16:00,legit
TX00315,AC16637,North,Haryana,BR192,MANDATE,76109.58,Success,ATM,Corporate,2024-07-16 17:30:00,timing_anomaly
TX00316,AC34530,East,Bihar,BR157,UPI,50420.08,Success,web,Corporate,2024-08-15 09:50:00,amount_tampering
TX00317,AC82179,West,Maharashtra,BR111,CHEQUE,63639.06,Success,ATM,Individual,2024-08-28 11:53:00,legit
TX00318,AC78919,North,Delhi,BR148,CHEQUE,43794.66,Success,ATM,Corporate,2024-08-21 11:41:00,legit
TX00319,AC60905,East,Odisha,BR103,CHEQUE,56483.33,Success,mobile,Corporate,2024-07-06 07:59:00,legit
TX00320,AC71824,East,Odisha,BR120,NEFT,47397.14,Success,web,Corporate,2024-08-18 13:51:00,legit
TX00321,AC17328,North,Haryana,BR145,UPI,51939.92,Success,tablet,Corporate,2024-08-23 20:17:00,duplicate_payment
TX00322,AC56095,North,Punjab,BR163,CHEQUE,61903.14,Success,mobile,Individual,2024-07-06 02:42:00,incorrect_account
TX00323,AC38679,South,Andhra Pradesh,BR100,CHEQUE,33635.59,Failed,web,Individual,2024-08-01 00:23:00,legit
TX00324,AC52413,South,Tamil Nadu,BR118,UPI,91847.75,Success,tablet,Individual,2024-08-04 00:07:00,legit
TX00325,AC96787,West,Maharashtra,BR143,CHEQUE,29879.65,Success,web,Corporate,2024-08-28 04:29:00,legit
TX00326,AC95089,East,Odisha,BR190,CHEQUE,25716.23,Success,web,Corporate,2024-07-28 22:15:00,legit
TX00327,AC48602,North,Punjab,BR193,NEFT,73162.22,Failed,ATM,Individual,2024-07-17 13:45:00,legit
TX00328,AC90134,North,Delhi,BR163,UPI,65833.25,Success,mobile,Individual,2024-08-01 13:37:00,legit
TX00329,AC32005,South,Kerala,BR157,NEFT,62482.4,Success,web,Individual,2024-08-01 21:38:00,unauthorized_device
TX00330,AC24160,South,Tamil Nadu,BR149,MANDATE,62566.91,Success,web,Corporate,2024-08-14 21:09:00,legit
TX00331,AC56036,West,Maharashtra,BR161,UPI,49755.06,Success,mobile,Individual,2024-07-27 20:14:00,duplicate_payment
TX00332,AC44226,South,Tamil Nadu,BR143,UPI,32054.91,Failed,web,Individual,2024-08-19 19:02:00,legit
TX00333,AC22203,East,Jharkhand,BR190,NEFT,51516.09,Success,web,Corporate,2024-07-15 07:11:00,duplicate_payment
TX00334,AC53397,North,Punjab,BR152,CHEQUE,36456.77,Success,tablet,Individual,2024-07-09 17:31:00,duplicate_payment
TX00335,AC84943,West,Gujarat,BR106,CHEQUE,69502.39,Success,mobile,Corporate,2024-08-26 21:31:00,legit
TX00336,AC36171,South,Tamil Nadu,BR126,UPI,47058.85,Success,mobile,Corporate,2024-07-11 12:19:00,timing_anomaly
TX00337,AC62096,West,Goa,BR184,CHEQUE,33490.06,Success,ATM,Individual,2024-08-03 18:30:00,legit
TX00338,AC58418,North,Haryana,BR105,CHEQUE,43572.28,Success,tablet,Individual,2024-07-25 10:40:00,legit
TX00339,AC29808,South,Tamil Nadu,BR185,CHEQUE,58258.63,Success,ATM,Individual,2024-08-20 09:21:00,duplicate_payment
TX00340,AC60738,West,Goa,BR173,UPI,38725.51,Success,mobile,Corporate,2024-07-04 03:51:00,legit
TX00341,AC77740,North,Delhi,BR196,MANDATE,33555.59,Success,web,Individual,2024-07-18 13:00:00,mandate_violation
TX00342,AC65492,South,Andhra Pradesh,BR125,UPI,54873.74,Success,tablet,Corporate,2024-07-07 02:23:00,signature_mismatch
TX00343,AC82923,West,Rajasthan,BR135,MANDATE,54899.33,Failed,mobile,Corporate,2024-07-11 05:48:00,amount_tampering
TX00344,AC29424,South,Tamil Nadu,BR172,NEFT,39861.14,Success,tablet,Corporate,2024-07-25 01:00:00,amount_tampering
TX00345,AC73646,West,Maharashtra,BR122,CHEQUE,40579.23,Success,ATM,Individual,2024-08-06 00:37:00,legit
TX00346,AC53449,North,Delhi,BR195,MANDATE,54641.0,Failed,tablet,Individual,2024-07-31 18:04:00,legit
TX00347,AC49722,East,Bihar,BR162,NEFT,21038.31,Pending,web,Individual,2024-07-28 08:24:00,legit
TX00348,AC68079,East,Bihar,BR193,MANDATE,21850.72,Success,mobile,Individual,2024-08-10 04:56:00,incorrect_account
TX00349,AC63368,West,Rajasthan,BR107,UPI,35631.12,Success,ATM,Individual,2024-08-17 17:19:00,legit
TX00350,AC13794,North,Punjab,BR125,NEFT,45731.06,Success,ATM,Individual,2024-08-02 19:15:00,legit
TX00351,AC45910,East,Jharkhand,BR164,MANDATE,56218.15,Success,mobile,Individual,2024-07-23 00:31:00,amount_tampering
TX00352,AC87862,West,Gujarat,BR160,CHEQUE,79507.12,Success,tablet,Individual,2024-07-26 22:44:00,duplicate_payment
TX00353,AC16507,North,Punjab,BR128,UPI,67153.19,Success,tablet,Corporate,2024-08-16 17:16:00,duplicate_payment
TX00354,AC99417,South,Andhra Pradesh,BR116,UPI,46801.23,Success,mobile,Individual,2024-07-23 23:21:00,legit
TX00355,AC50037,East,Jharkhand,BR148,CHEQUE,49619.68,Success,web,Corporate,2024-07-28 12:02:00,legit
TX00356,AC91737,West,Maharashtra,BR100,CHEQUE,29949.41,Success,tablet,Corporate,2024-07-10 20:09:00,fake_cheque
TX00357,AC54077,East,Bihar,BR135,CHEQUE,49629.74,Success,tablet,Individual,2024-07-14 15:31:00,legit
TX00358,AC41496,South,Andhra Pradesh,BR184,CHEQUE,44226.83,Success,mobile,Corporate,2024-07-27 21:45:00,unauthorized_device
TX00359,AC64862,West,Goa,BR194,NEFT,56454.37,Success,web,Corporate,2024-07-21 05:45:00,legit
TX00360,AC93665,West,Rajasthan,BR164,CHEQUE,33455.38,Success,web,Corporate,2024-07-09 21:13:00,fake_cheque
TX00361,AC43902,North,Uttar Pradesh,BR183,NEFT,60386.93,Success,web,Corporate,2024-08-08 06:32:00,legit
TX00362,AC53426,East,Bihar,BR174,CHEQUE,80654.78,Success,mobile,Corporate,2024-07-05 21:15:00,legit
TX00363,AC86490,South,Andhra Pradesh,BR124,NEFT,47824.8,Failed,ATM,Corporate,2024-08-07 14:26:00,duplicate_payment
TX00364,AC29762,North,Punjab,BR143,MANDATE,58034.23,Pending,ATM,Individual,2024-07-29 19:09:00,legit
TX00365,AC33639,South,Andhra Pradesh,BR142,UPI,63802.88,Success,mobile,Individual,2024-08-11 03:31:00,unauthorized_device
TX00366,AC32099,North,Haryana,BR197,NEFT,41975.59,Success,ATM,Corporate,2024-08-06 17:13:00,fake_cheque
TX00367,AC72573,West,Maharashtra,BR104,UPI,54481.85,Success,mobile,Corporate,2024-08-18 08:03:00,incorrect_account
TX00368,AC98702,South,Karnataka,BR128,CHEQUE,50251.85,Success,mobile,Corporate,2024-08-15 19:33:00,legit
TX00369,AC31891,South,Tamil Nadu,BR138,CHEQUE,51953.52,Success,tablet,Corporate,2024-07-13 04:16:00,timing_anomaly
TX00370,AC74248,East,Odisha,BR121,MANDATE,34539.8,Success,web,Individual,2024-07-20 05:21:00,legit
TX00371,AC87292,North,Delhi,BR146,NEFT,50490.2,Success,tablet,Individual,2024-08-24 01:26:00,legit
TX00372,AC96765,South,Tamil Nadu,BR106,NEFT,59959.97,Success,ATM,Individual,2024-08-19 19:33:00,unauthorized_device
TX00373,AC30070,North,Delhi,BR138,MANDATE,79022.87,Success,tablet,Individual,2024-08-08 02:56:00,legit
TX00374,AC23751,South,Kerala,BR114,NEFT,69185.42,Success,web,Corporate,2024-08-17 14:49:00,legit
TX00375,AC56913,West,Rajasthan,BR120,NEFT,93063.65,Success,web,Corporate,2024-07-31 02:12:00,incorrect_account
TX00376,AC11671,South,Tamil Nadu,BR173,MANDATE,34653.05,Success,mobile,Individual,2024-07-10 05:16:00,legit
TX00377,AC94454,North,Haryana,BR137,CHEQUE,67446.41,Success,mobile,Individual,2024-07-04 14:10:00,legit
TX00378,AC57214,East,Jharkhand,BR194,NEFT,53666.84,Success,mobile,Individual,2024-07-13 14:19:00,legit
TX00379,AC32349,East,Bihar,BR156,CHEQUE,93796.06,Failed,mobile,Corporate,2024-08-01 04:41:00,mandate_violation
TX00380,AC62530,West,Goa,BR134,MANDATE,33834.03,Success,ATM,Corporate,2024-08-29 01:25:00,legit
TX00381,AC31860,South,Karnataka,BR189,NEFT,33205.56,Pending,web,Individual,2024-08-07 20:49:00,legit
TX00382,AC73265,West,Gujarat,BR178,MANDATE,38012.15,Success,mobile,Individual,2024-08-13 23:18:00,legit
TX00383,AC24802,West,Goa,BR105,NEFT,7522.09,Success,tablet,Individual,2024-08-17 18:28:00,legit
TX00384,AC85582,North,Uttar Pradesh,BR166,NEFT,39484.9,Success,web,Corporate,2024-08-01 11:18:00,legit
TX00385,AC94070,West,Gujarat,BR171,NEFT,34817.35,Success,web,Corporate,2024-08-15 03:10:00,legit
TX00386,AC19812,West,Rajasthan,BR130,CHEQUE,53007.88,Pending,mobile,Individual,2024-08-20 02:34:00,legit
TX00387,AC62858,North,Delhi,BR158,MANDATE,56835.12,Success,ATM,Individual,2024-08-15 08:53:00,fake_cheque
TX00388,AC25559,West,Maharashtra,BR113,MANDATE,87523.42,Success,mobile,Individual,2024-08-24 23:54:00,legit
TX00389,AC93563,East,Odisha,BR183,MANDATE,69008.48,Pending,tablet,Individual,2024-07-21 06:58:00,legit
TX00390,AC53512,West,Rajasthan,BR191,MANDATE,38461.93,Success,web,Individual,2024-08-01 01:42:00,timing_anomaly
TX00391,AC93055,East,Bihar,BR189,NEFT,32031.71,Success,web,Corporate,2024-07-13 18:48:00,legit
TX00392,AC63636,South,Kerala,BR178,UPI,59838.38,Success,ATM,Individual,2024-08-11 14:25:00,legit
TX00393,AC34979,East,West Bengal,BR196,MANDATE,23595.34,Success,mobile,Corporate,2024-08-11 15:10:00,legit
TX00394,AC76086,North,Haryana,BR100,NEFT,86629.18,Success,ATM,Corporate,2024-08-16 06:28:00,legit
TX00395,AC33226,North,Punjab,BR113,MANDATE,73588.8,Success,tablet,Corporate,2024-08-08 02:35:00,legit
TX00396,AC42537,East,Jharkhand,BR143,CHEQUE,40616.49,Success,web,Individual,2024-08-07 13:39:00,legit
TX00397,AC77147,East,Bihar,BR191,UPI,15737.31,Success,tablet,Corporate,2024-07-13 01:49:00,legit
TX00398,AC95208,North,Uttar Pradesh,BR190,NEFT,77077.45,Success,ATM,Corporate,2024-08-18 14:19:00,unauthorized_device
TX00399,AC65363,South,Tamil Nadu,BR103,MANDATE,47709.2,Success,mobile,Individual,2024-07-25 07:13:00,legit
TX00400,AC31094,East,Bihar,BR118,NEFT,74756.33,Success,tablet,Individual,2024-08-19 06:12:00,duplicate_payment
TX00401,AC69322,South,Karnataka,BR195,MANDATE,18111.45,Success,tablet,Individual,2024-08-04 17:34:00,amount_tampering
TX00402,AC99803,East,West Bengal,BR101,CHEQUE,38012.5,Success,ATM,Individual,2024-08-27 16:31:00,legit
TX00403,AC94886,East,Odisha,BR199,UPI,50104.87,Success,web,Individual,2024-07-18 00:27:00,legit
TX00404,AC77350,South,Andhra Pradesh,BR105,MANDATE,50939.61,Success,tablet,Individual,2024-07-15 15:33:00,legit
TX00405,AC43425,South,Kerala,BR159,UPI,40998.69,Success,tablet,Individual,2024-08-26 22:08:00,legit
TX00406,AC96755,East,Jharkhand,BR173,CHEQUE,62457.0,Success,tablet,Individual,2024-07-17 17:40:00,legit
TX00407,AC76209,North,Haryana,BR169,MANDATE,28647.59,Success,web,Individual,2024-07-31 05:00:00,timing_anomaly
TX00408,AC48479,North,Haryana,BR171,NEFT,47152.41,Success,tablet,Corporate,2024-07-22 21:02:00,legit
TX00409,AC90439,North,Delhi,BR187,CHEQUE,52405.91,Success,mobile,Corporate,2024-07-24 08:31:00,legit
TX00410,AC47070,South,Kerala,BR165,MANDATE,60288.78,Success,tablet,Individual,2024-07-30 03:44:00,legit
TX00411,AC22577,North,Delhi,BR180,NEFT,64232.3,Success,web,Corporate,2024-07-10 11:01:00,incorrect_account
TX00412,AC67047,South,Karnataka,BR103,MANDATE,27507.16,Success,mobile,Individual,2024-07-07 16:00:00,duplicate_payment
TX00413,AC43018,South,Karnataka,BR133,MANDATE,19317.72,Success,ATM,Corporate,2024-07-29 19:11:00,duplicate_payment
TX00414,AC98250,South,Tamil Nadu,BR182,NEFT,75553.54,Success,mobile,Individual,2024-08-02 13:24:00,legit
TX00415,AC23911,East,Bihar,BR177,NEFT,56646.28,Success,ATM,Corporate,2024-08-05 23:08:00,legit
TX00416,AC14039,West,Gujarat,BR168,UPI,35030.27,Success,ATM,Corporate,2024-08-27 17:05:00,mandate_violation
TX00417,AC98773,East,West Bengal,BR170,UPI,81023.04,Success,mobile,Corporate,2024-08-18 21:25:00,legit
TX00418,AC21157,East,Odisha,BR195,CHEQUE,52313.49,Success,web,Individual,2024-07-17 17:56:00,incorrect_account
TX00419,AC43127,North,Delhi,BR123,NEFT,73585.94,Failed,ATM,Individual,2024-07-27 10:56:00,legit
TX00420,AC42858,South,Karnataka,BR192,MANDATE,51350.37,Pending,tablet,Individual,2024-08-29 15:54:00,incorrect_account
TX00421,AC47373,South,Karnataka,BR140,MANDATE,91214.96,Success,tablet,Individual,2024-08-21 11:28:00,legit
